txn_id,timestamp,sender_id,receiver_id,amount,merchant,city,status
TXN548654,2026-06-10 18:30:06,USR9801,USR6666,23490.7,Myntra,Chennai,PENDING
TXN991218,2026-06-10 18:30:06,USR2874,USR2906,48167.28,BigBasket,Chennai,PENDING
TXN349564,2026-06-10 18:30:06,USR9746,USR8125,48449.33,Amazon,Pune,SUCCESS
TXN795568,2026-06-10 18:30:06,USR9099,USR1878,36213.97,Flipkart,Pune,FAILED
TXN912879,2026-06-10 18:30:06,USR6283,USR4720,36357.96,Flipkart,Pune,PENDING
TXN642551,2026-06-10 18:30:06,USR2867,USR7762,32552.65,Swiggy,Chennai,FAILED
TXN438807,2026-06-10 18:30:06,USR2475,USR4613,1822.52,Flipkart,Chennai,FAILED
TXN622998,2026-06-10 18:30:06,USR6465,USR2315,3979.52,BigBasket,Delhi,SUCCESS
TXN868290,2026-06-10 18:30:06,USR8384,USR5897,24453.19,Amazon,Pune,SUCCESS
TXN268892,2026-06-10 18:30:06,USR3507,USR7510,2516.11,BigBasket,Bangalore,PENDING
TXN888323,2026-06-10 18:30:06,USR6302,USR2759,44040.16,Myntra,Bangalore,PENDING
TXN552161,2026-06-10 18:30:06,USR2488,USR5591,9953.94,Flipkart,Pune,FAILED
TXN840887,2026-06-10 18:30:06,USR4352,USR4731,30642.51,Swiggy,Delhi,PENDING
TXN464689,2026-06-10 18:30:06,USR1433,USR4541,25157.26,Zomato,Mumbai,PENDING
TXN934355,2026-06-10 18:30:06,USR6514,USR5210,43785.19,Myntra,Mumbai,SUCCESS
TXN732625,2026-06-10 18:30:06,USR8836,USR6104,39738.26,Amazon,Bangalore,SUCCESS
TXN891217,2026-06-10 18:30:06,USR7376,USR9726,40364.59,Flipkart,Hyderabad,PENDING
TXN559100,2026-06-10 18:30:06,USR1884,USR7515,25721.66,Zomato,Hyderabad,FAILED
TXN817027,2026-06-10 18:30:06,USR9985,USR4843,21023.72,Swiggy,Hyderabad,FAILED
TXN886771,2026-06-10 18:30:06,USR2462,USR3737,40149.76,BigBasket,Mumbai,FAILED
TXN423699,2026-06-10 18:30:06,USR4543,USR5182,9067.25,Swiggy,Mumbai,FAILED
TXN518535,2026-06-10 18:30:06,USR5165,USR8764,20445.94,IRCTC,Mumbai,SUCCESS
TXN880562,2026-06-10 18:30:06,USR3565,USR4728,18040.79,IRCTC,Mumbai,SUCCESS
TXN535167,2026-06-10 18:30:06,USR2907,USR8557,1162.85,BigBasket,Pune,FAILED
TXN752758,2026-06-10 18:30:06,USR9075,USR6188,41101.15,IRCTC,Mumbai,FAILED
TXN665012,2026-06-10 18:30:06,USR3079,USR3955,4829.67,Myntra,Pune,FAILED
TXN567948,2026-06-10 18:30:06,USR3743,USR6026,48057.98,Zomato,Bangalore,FAILED
TXN938888,2026-06-10 18:30:06,USR7339,USR5797,20318.75,IRCTC,Chennai,FAILED
TXN241827,2026-06-10 18:30:06,USR1617,USR1322,35996.98,BigBasket,Delhi,FAILED
TXN102418,2026-06-10 18:30:06,USR9024,USR4803,42709.05,IRCTC,Pune,SUCCESS
TXN397111,2026-06-10 18:30:06,USR8449,USR8115,41535.6,Myntra,Hyderabad,FAILED
TXN475053,2026-06-10 18:30:06,USR4565,USR1587,1978.56,Swiggy,Delhi,SUCCESS
TXN520600,2026-06-10 18:30:06,USR1900,USR3937,25814.18,Zomato,Bangalore,FAILED
TXN902262,2026-06-10 18:30:06,USR3227,USR1916,4012.3,Amazon,Delhi,FAILED
TXN207226,2026-06-10 18:30:06,USR2005,USR2558,7785.08,Myntra,Hyderabad,SUCCESS
TXN489805,2026-06-10 18:30:06,USR6686,USR5051,25440.36,Zomato,Pune,PENDING
TXN348792,2026-06-10 18:30:06,USR2016,USR1832,6152.98,Swiggy,Pune,SUCCESS
TXN344972,2026-06-10 18:30:06,USR5863,USR1908,25686.97,Myntra,Delhi,FAILED
TXN797218,2026-06-10 18:30:06,USR3122,USR4929,38092.87,Swiggy,Chennai,SUCCESS
TXN725428,2026-06-10 18:30:06,USR6063,USR1472,17355.6,Amazon,Bangalore,PENDING
TXN590177,2026-06-10 18:30:06,USR5018,USR2204,1340.73,Zomato,Bangalore,FAILED
TXN237756,2026-06-10 18:30:06,USR8224,USR3207,39333.87,Amazon,Delhi,SUCCESS
TXN152295,2026-06-10 18:30:06,USR2043,USR8623,35777.34,Zomato,Bangalore,SUCCESS
TXN553189,2026-06-10 18:30:06,USR2382,USR2849,676.86,Swiggy,Delhi,SUCCESS
TXN909157,2026-06-10 18:30:06,USR1393,USR6807,18344.93,IRCTC,Pune,FAILED
TXN851187,2026-06-10 18:30:06,USR8547,USR4795,41620.01,Flipkart,Delhi,FAILED
TXN703854,2026-06-10 18:30:06,USR5854,USR7704,7451.75,Flipkart,Chennai,FAILED
TXN395496,2026-06-10 18:30:06,USR6973,USR2190,34468.57,Flipkart,Hyderabad,SUCCESS
TXN531694,2026-06-10 18:30:06,USR5914,USR8128,8044.49,Zomato,Bangalore,FAILED
TXN490582,2026-06-10 18:30:06,USR7745,USR1658,49709.45,BigBasket,Mumbai,PENDING
TXN732109,2026-06-10 18:30:06,USR6758,USR8941,43261.61,BigBasket,Hyderabad,FAILED
TXN463478,2026-06-10 18:30:06,USR7511,USR5489,38076.37,Flipkart,Mumbai,PENDING
TXN897038,2026-06-10 18:30:06,USR9856,USR2713,3581.35,Amazon,Pune,FAILED
TXN209348,2026-06-10 18:30:06,USR6424,USR8728,1142.02,Flipkart,Delhi,SUCCESS
TXN457275,2026-06-10 18:30:06,USR5583,USR3023,24286.45,Swiggy,Chennai,FAILED
TXN437510,2026-06-10 18:30:06,USR1877,USR9295,15639.98,Zomato,Pune,PENDING
TXN771591,2026-06-10 18:30:06,USR2094,USR1473,43673.86,Swiggy,Bangalore,SUCCESS
TXN772315,2026-06-10 18:30:06,USR3006,USR8932,29309.12,Flipkart,Delhi,PENDING
TXN101301,2026-06-10 18:30:06,USR1979,USR7128,27616.79,Amazon,Hyderabad,PENDING
TXN549272,2026-06-10 18:30:06,USR7675,USR7224,37262.05,BigBasket,Pune,SUCCESS
TXN985526,2026-06-10 18:30:06,USR3699,USR9172,24809.13,IRCTC,Chennai,SUCCESS
TXN717976,2026-06-10 18:30:06,USR9868,USR4783,42701.67,Swiggy,Bangalore,PENDING
TXN736054,2026-06-10 18:30:06,USR2342,USR7315,10223.98,Myntra,Pune,FAILED
TXN996249,2026-06-10 18:30:06,USR6293,USR9459,38537.28,Myntra,Bangalore,PENDING
TXN622402,2026-06-10 18:30:06,USR5470,USR5030,31261.28,IRCTC,Hyderabad,PENDING
TXN798721,2026-06-10 18:30:06,USR7998,USR4447,19432.13,IRCTC,Pune,FAILED
TXN961793,2026-06-10 18:30:06,USR2280,USR8671,14090.51,BigBasket,Bangalore,PENDING
TXN434323,2026-06-10 18:30:06,USR6528,USR2765,15134.75,Myntra,Mumbai,PENDING
TXN601000,2026-06-10 18:30:06,USR1237,USR2739,23254.25,Myntra,Hyderabad,PENDING
TXN342957,2026-06-10 18:30:06,USR7335,USR2112,19253.64,Flipkart,Delhi,PENDING
TXN759841,2026-06-10 18:30:06,USR8095,USR8437,47980.52,BigBasket,Hyderabad,PENDING
TXN354099,2026-06-10 18:30:06,USR6315,USR4235,41312.83,IRCTC,Hyderabad,PENDING
TXN146168,2026-06-10 18:30:06,USR3238,USR7281,43560.51,IRCTC,Delhi,PENDING
TXN262595,2026-06-10 18:30:06,USR1890,USR1360,41723.04,BigBasket,Pune,SUCCESS
TXN502418,2026-06-10 18:30:06,USR2187,USR7335,48356.35,IRCTC,Chennai,SUCCESS
TXN623379,2026-06-10 18:30:06,USR1525,USR7432,2507.72,Swiggy,Chennai,SUCCESS
TXN202717,2026-06-10 18:30:06,USR4167,USR6271,30829.53,Swiggy,Chennai,SUCCESS
TXN330210,2026-06-10 18:30:06,USR3200,USR1501,5916.68,Amazon,Mumbai,PENDING
TXN379517,2026-06-10 18:30:06,USR9892,USR3744,33113.1,Zomato,Chennai,FAILED
TXN216017,2026-06-10 18:30:06,USR6947,USR8241,25353.62,Amazon,Mumbai,FAILED
TXN513624,2026-06-10 18:30:06,USR5170,USR2375,21404.3,BigBasket,Hyderabad,SUCCESS
TXN727691,2026-06-10 18:30:06,USR3636,USR5471,35316.62,Zomato,Chennai,FAILED
TXN350239,2026-06-10 18:30:06,USR2909,USR8423,27392.58,IRCTC,Chennai,SUCCESS
TXN550662,2026-06-10 18:30:06,USR2367,USR7172,11397.6,Myntra,Hyderabad,FAILED
TXN458040,2026-06-10 18:30:06,USR7165,USR2388,15660.51,Myntra,Chennai,PENDING
TXN658832,2026-06-10 18:30:06,USR2072,USR1158,1769.53,Swiggy,Chennai,FAILED
TXN524568,2026-06-10 18:30:06,USR4381,USR7972,44140.42,BigBasket,Delhi,FAILED
TXN328310,2026-06-10 18:30:06,USR8570,USR4489,16036.86,Myntra,Delhi,PENDING
TXN306030,2026-06-10 18:30:06,USR6764,USR4589,21346.14,BigBasket,Chennai,SUCCESS
TXN485705,2026-06-10 18:30:06,USR5165,USR6717,16987.93,Swiggy,Delhi,PENDING
TXN515516,2026-06-10 18:30:06,USR7041,USR2562,7767.67,Myntra,Hyderabad,FAILED
TXN820675,2026-06-10 18:30:06,USR6924,USR5854,9150.96,Zomato,Hyderabad,FAILED
TXN413410,2026-06-10 18:30:06,USR8995,USR8793,47956.77,BigBasket,Pune,FAILED
TXN816720,2026-06-10 18:30:06,USR4648,USR7438,29783.22,Zomato,Pune,SUCCESS
TXN182960,2026-06-10 18:30:06,USR2258,USR5584,47582.39,Flipkart,Pune,FAILED
TXN914053,2026-06-10 18:30:06,USR2217,USR9725,18194.55,BigBasket,Hyderabad,FAILED
TXN862018,2026-06-10 18:30:06,USR6459,USR2254,41978.1,BigBasket,Pune,PENDING
TXN555687,2026-06-10 18:30:06,USR6916,USR2538,41861.45,Myntra,Mumbai,PENDING
TXN589541,2026-06-10 18:30:06,USR5700,USR6846,31113.62,BigBasket,Mumbai,SUCCESS
TXN933464,2026-06-10 18:30:06,USR9758,USR2715,19317.36,BigBasket,Mumbai,PENDING
TXN482422,2026-06-10 18:30:06,USR3246,USR4445,44486.92,BigBasket,Chennai,SUCCESS
TXN183425,2026-06-10 18:30:06,USR2249,USR9678,16721.24,Flipkart,Bangalore,SUCCESS
TXN635868,2026-06-10 18:30:06,USR1379,USR6209,22762.77,Flipkart,Hyderabad,SUCCESS
TXN757938,2026-06-10 18:30:06,USR1929,USR6207,26867.24,Zomato,Pune,SUCCESS
TXN945729,2026-06-10 18:30:06,USR7560,USR7807,45723.05,BigBasket,Pune,FAILED
TXN965355,2026-06-10 18:30:06,USR6347,USR1017,14296.83,BigBasket,Hyderabad,FAILED
TXN645274,2026-06-10 18:30:06,USR2984,USR1163,18056.19,Zomato,Bangalore,SUCCESS
TXN945203,2026-06-10 18:30:06,USR8288,USR6035,37303.19,Zomato,Bangalore,SUCCESS
TXN113238,2026-06-10 18:30:06,USR3344,USR7393,42227.04,IRCTC,Pune,PENDING
TXN577702,2026-06-10 18:30:06,USR3840,USR4108,25544.53,IRCTC,Delhi,FAILED
TXN315857,2026-06-10 18:30:06,USR2647,USR2445,6752.45,Flipkart,Bangalore,FAILED
TXN344146,2026-06-10 18:30:06,USR6766,USR2793,43726.51,Swiggy,Pune,SUCCESS
TXN305195,2026-06-10 18:30:06,USR3001,USR7919,24987.16,Amazon,Pune,FAILED
TXN108061,2026-06-10 18:30:06,USR5283,USR7257,26313.5,BigBasket,Chennai,SUCCESS
TXN996075,2026-06-10 18:30:06,USR1257,USR3476,8039.68,Zomato,Bangalore,PENDING
TXN135156,2026-06-10 18:30:06,USR8823,USR9428,4789.4,IRCTC,Mumbai,FAILED
TXN276811,2026-06-10 18:30:06,USR6908,USR5389,27027.34,Flipkart,Hyderabad,PENDING
TXN377440,2026-06-10 18:30:06,USR4383,USR8053,20626.91,BigBasket,Delhi,FAILED
TXN974975,2026-06-10 18:30:06,USR4462,USR9335,7308.09,Zomato,Hyderabad,PENDING
TXN815783,2026-06-10 18:30:06,USR7352,USR1694,4493.6,IRCTC,Chennai,PENDING
TXN994159,2026-06-10 18:30:06,USR3274,USR5591,4949.84,Amazon,Chennai,FAILED
TXN130033,2026-06-10 18:30:06,USR5576,USR5681,29280.98,Flipkart,Chennai,SUCCESS
TXN553854,2026-06-10 18:30:06,USR5851,USR6849,45066.43,Flipkart,Chennai,PENDING
TXN758307,2026-06-10 18:30:06,USR4099,USR4815,16242.13,IRCTC,Mumbai,FAILED
TXN937887,2026-06-10 18:30:06,USR3404,USR8726,12107.32,IRCTC,Chennai,SUCCESS
TXN127737,2026-06-10 18:30:06,USR1227,USR5807,35407.46,IRCTC,Mumbai,PENDING
TXN627528,2026-06-10 18:30:06,USR8510,USR8589,12259.39,Swiggy,Chennai,SUCCESS
TXN569306,2026-06-10 18:30:06,USR2874,USR2665,40956.85,Flipkart,Hyderabad,SUCCESS
TXN598768,2026-06-10 18:30:06,USR7226,USR3212,23434.72,IRCTC,Bangalore,PENDING
TXN771173,2026-06-10 18:30:06,USR9037,USR8529,37858.0,Swiggy,Chennai,FAILED
TXN352362,2026-06-10 18:30:06,USR5560,USR7689,44244.69,Zomato,Delhi,SUCCESS
TXN972962,2026-06-10 18:30:06,USR9527,USR3210,30265.43,Zomato,Pune,SUCCESS
TXN576724,2026-06-10 18:30:06,USR3143,USR6195,13206.01,Myntra,Pune,FAILED
TXN746193,2026-06-10 18:30:06,USR4568,USR8602,49215.65,IRCTC,Mumbai,PENDING
TXN100251,2026-06-10 18:30:06,USR8309,USR1611,2308.04,Myntra,Mumbai,PENDING
TXN278820,2026-06-10 18:30:06,USR7233,USR3386,31160.98,Swiggy,Mumbai,SUCCESS
TXN397973,2026-06-10 18:30:06,USR8127,USR1733,4959.69,Zomato,Chennai,SUCCESS
TXN757233,2026-06-10 18:30:06,USR5738,USR5477,49138.87,Zomato,Chennai,SUCCESS
TXN546055,2026-06-10 18:30:06,USR9973,USR7292,12417.2,BigBasket,Chennai,PENDING
TXN553423,2026-06-10 18:30:06,USR1130,USR9596,27869.7,Amazon,Bangalore,SUCCESS
TXN968680,2026-06-10 18:30:06,USR3202,USR8583,33067.18,IRCTC,Delhi,PENDING
TXN808174,2026-06-10 18:30:06,USR3229,USR2282,5717.05,BigBasket,Hyderabad,SUCCESS
TXN766996,2026-06-10 18:30:06,USR1849,USR6200,1148.61,Flipkart,Chennai,SUCCESS
TXN597355,2026-06-10 18:30:06,USR4956,USR3595,10872.22,Myntra,Bangalore,PENDING
TXN563217,2026-06-10 18:30:06,USR1223,USR5528,20541.92,Myntra,Mumbai,SUCCESS
TXN566917,2026-06-10 18:30:06,USR7307,USR5651,15998.55,Zomato,Chennai,PENDING
TXN446984,2026-06-10 18:30:06,USR1438,USR8752,10677.58,BigBasket,Chennai,FAILED
TXN412047,2026-06-10 18:30:06,USR8253,USR7121,10693.57,IRCTC,Chennai,SUCCESS
TXN503716,2026-06-10 18:30:06,USR1343,USR2788,1794.57,Amazon,Delhi,PENDING
TXN652804,2026-06-10 18:30:06,USR9124,USR2937,4986.89,BigBasket,Mumbai,FAILED
TXN113065,2026-06-10 18:30:06,USR6690,USR1422,35122.02,Amazon,Hyderabad,PENDING
TXN613459,2026-06-10 18:30:06,USR5751,USR1735,2508.31,Myntra,Chennai,FAILED
TXN952244,2026-06-10 18:30:06,USR5342,USR2218,6070.09,Myntra,Chennai,PENDING
TXN805818,2026-06-10 18:30:06,USR4581,USR7081,16111.56,Myntra,Bangalore,SUCCESS
TXN159546,2026-06-10 18:30:06,USR5067,USR5892,31646.52,Swiggy,Mumbai,FAILED
TXN974043,2026-06-10 18:30:06,USR5741,USR3930,34188.73,Swiggy,Hyderabad,FAILED
TXN282094,2026-06-10 18:30:06,USR3839,USR5401,23297.48,BigBasket,Delhi,SUCCESS
TXN719677,2026-06-10 18:30:06,USR7055,USR8562,49635.41,Flipkart,Mumbai,SUCCESS
TXN340773,2026-06-10 18:30:06,USR1088,USR7668,6854.92,Zomato,Pune,PENDING
TXN836846,2026-06-10 18:30:06,USR6929,USR8577,5239.31,Swiggy,Hyderabad,SUCCESS
TXN200105,2026-06-10 18:30:06,USR6049,USR2961,9597.08,IRCTC,Delhi,PENDING
TXN444787,2026-06-10 18:30:06,USR6749,USR1611,33890.97,IRCTC,Chennai,SUCCESS
TXN850338,2026-06-10 18:30:06,USR6331,USR4546,35472.6,Amazon,Delhi,FAILED
TXN977968,2026-06-10 18:30:06,USR7919,USR2626,26938.63,Myntra,Mumbai,SUCCESS
TXN378090,2026-06-10 18:30:06,USR8128,USR7335,24944.81,Flipkart,Mumbai,SUCCESS
TXN142291,2026-06-10 18:30:06,USR2876,USR7497,930.96,Zomato,Mumbai,PENDING
TXN163049,2026-06-10 18:30:06,USR4754,USR3463,11499.53,Myntra,Pune,PENDING
TXN829901,2026-06-10 18:30:06,USR1303,USR4906,32384.49,Flipkart,Delhi,PENDING
TXN167960,2026-06-10 18:30:06,USR2545,USR8475,32284.23,Amazon,Bangalore,SUCCESS
TXN823900,2026-06-10 18:30:06,USR3005,USR3184,20442.52,Flipkart,Hyderabad,FAILED
TXN303747,2026-06-10 18:30:06,USR3018,USR7529,6724.62,Zomato,Bangalore,SUCCESS
TXN307233,2026-06-10 18:30:06,USR2331,USR2680,5674.73,Flipkart,Delhi,SUCCESS
TXN426153,2026-06-10 18:30:06,USR5176,USR2592,35338.18,Flipkart,Mumbai,FAILED
TXN381617,2026-06-10 18:30:06,USR4243,USR5363,6206.53,BigBasket,Mumbai,SUCCESS
TXN292063,2026-06-10 18:30:06,USR2651,USR3257,19012.32,Myntra,Hyderabad,FAILED
TXN901678,2026-06-10 18:30:06,USR7129,USR6409,21528.37,Swiggy,Chennai,PENDING
TXN136196,2026-06-10 18:30:06,USR7387,USR4160,32316.43,Swiggy,Pune,SUCCESS
TXN774679,2026-06-10 18:30:06,USR8118,USR6500,25683.74,Amazon,Delhi,SUCCESS
TXN950925,2026-06-10 18:30:06,USR8686,USR5594,37853.05,Flipkart,Bangalore,SUCCESS
TXN390849,2026-06-10 18:30:06,USR8029,USR2794,26770.73,BigBasket,Bangalore,FAILED
TXN791190,2026-06-10 18:30:06,USR1339,USR1221,34753.82,Myntra,Mumbai,SUCCESS
TXN710480,2026-06-10 18:30:06,USR2476,USR7595,32599.38,Flipkart,Delhi,SUCCESS
TXN950626,2026-06-10 18:30:06,USR7491,USR8530,10919.55,Amazon,Bangalore,FAILED
TXN395251,2026-06-10 18:30:06,USR6573,USR1798,12138.86,BigBasket,Hyderabad,PENDING
TXN643375,2026-06-10 18:30:06,USR5125,USR3616,11724.24,Flipkart,Pune,PENDING
TXN113905,2026-06-10 18:30:06,USR3450,USR2217,26610.91,IRCTC,Chennai,PENDING
TXN363703,2026-06-10 18:30:06,USR9396,USR3606,20289.54,Myntra,Bangalore,PENDING
TXN998272,2026-06-10 18:30:06,USR9464,USR5886,8445.07,IRCTC,Pune,SUCCESS
TXN148272,2026-06-10 18:30:06,USR1914,USR1963,4657.2,Amazon,Pune,PENDING
TXN110473,2026-06-10 18:30:06,USR5160,USR2801,14435.74,Swiggy,Chennai,PENDING
TXN704768,2026-06-10 18:30:06,USR3842,USR1390,11331.4,BigBasket,Pune,FAILED
TXN832269,2026-06-10 18:30:06,USR9123,USR6959,19242.53,IRCTC,Pune,FAILED
TXN526293,2026-06-10 18:30:06,USR1124,USR9976,16.82,Myntra,Mumbai,SUCCESS
TXN442097,2026-06-10 18:30:06,USR4250,USR4179,29898.87,Swiggy,Hyderabad,SUCCESS
TXN369725,2026-06-10 18:30:06,USR8003,USR4809,30945.84,Zomato,Chennai,PENDING
TXN445120,2026-06-10 18:30:06,USR2116,USR6211,43175.13,IRCTC,Chennai,SUCCESS
TXN760472,2026-06-10 18:30:06,USR1176,USR2800,49984.69,Zomato,Pune,SUCCESS
TXN362263,2026-06-10 18:30:06,USR3562,USR4164,11536.43,IRCTC,Mumbai,PENDING
TXN431163,2026-06-10 18:30:06,USR6041,USR3380,3461.27,IRCTC,Chennai,PENDING
TXN890607,2026-06-10 18:30:06,USR7492,USR5899,30057.67,Myntra,Chennai,PENDING
TXN205084,2026-06-10 18:30:06,USR4990,USR2061,21061.97,Amazon,Bangalore,PENDING
TXN257501,2026-06-10 18:30:06,USR4509,USR6023,12789.59,Myntra,Chennai,PENDING
TXN168029,2026-06-10 18:30:06,USR8123,USR2760,6452.39,BigBasket,Delhi,FAILED
TXN509488,2026-06-10 18:30:06,USR6580,USR7788,44810.32,Amazon,Bangalore,SUCCESS
TXN671639,2026-06-10 18:30:06,USR7248,USR6550,28424.03,Myntra,Mumbai,FAILED
TXN611635,2026-06-10 18:30:06,USR9116,USR6031,18767.44,Flipkart,Chennai,SUCCESS
TXN925831,2026-06-10 18:30:06,USR3385,USR2740,1390.25,IRCTC,Pune,FAILED
TXN692200,2026-06-10 18:30:06,USR6699,USR8093,372.17,Amazon,Hyderabad,SUCCESS
TXN485795,2026-06-10 18:30:06,USR2419,USR4692,44210.38,IRCTC,Pune,SUCCESS
TXN818469,2026-06-10 18:30:06,USR2242,USR2966,34518.99,Zomato,Bangalore,SUCCESS
TXN486165,2026-06-10 18:30:06,USR9656,USR3854,29556.83,BigBasket,Hyderabad,PENDING
TXN908058,2026-06-10 18:30:06,USR9800,USR8328,30615.97,Flipkart,Mumbai,SUCCESS
TXN143782,2026-06-10 18:30:06,USR5710,USR3517,29103.99,IRCTC,Hyderabad,SUCCESS
TXN315853,2026-06-10 18:30:06,USR2039,USR8474,285.63,Flipkart,Pune,FAILED
TXN501282,2026-06-10 18:30:06,USR7365,USR9588,30149.64,Flipkart,Chennai,SUCCESS
TXN574970,2026-06-10 18:30:06,USR3397,USR6056,49274.3,BigBasket,Bangalore,PENDING
TXN389531,2026-06-10 18:30:06,USR5811,USR5515,12835.78,Myntra,Delhi,FAILED
TXN933291,2026-06-10 18:30:06,USR4221,USR6707,2175.43,Amazon,Bangalore,PENDING
TXN933344,2026-06-10 18:30:06,USR9821,USR8982,35576.03,IRCTC,Pune,SUCCESS
TXN186115,2026-06-10 18:30:06,USR4073,USR6302,31545.18,Swiggy,Bangalore,PENDING
TXN424912,2026-06-10 18:30:06,USR9656,USR5306,37985.02,Flipkart,Hyderabad,PENDING
TXN614523,2026-06-10 18:30:06,USR9600,USR1948,29203.94,Amazon,Pune,SUCCESS
TXN831550,2026-06-10 18:30:06,USR8993,USR7115,26520.96,IRCTC,Delhi,FAILED
TXN543391,2026-06-10 18:30:06,USR1052,USR8955,10950.1,Myntra,Pune,PENDING
TXN428134,2026-06-10 18:30:06,USR9376,USR1594,40975.1,Amazon,Hyderabad,SUCCESS
TXN539220,2026-06-10 18:30:06,USR9532,USR8173,32817.5,Flipkart,Delhi,FAILED
TXN508073,2026-06-10 18:30:06,USR8637,USR9535,37384.37,Zomato,Chennai,SUCCESS
TXN687094,2026-06-10 18:30:06,USR1860,USR7869,18227.73,BigBasket,Chennai,PENDING
TXN255665,2026-06-10 18:30:06,USR2768,USR8909,5933.47,Amazon,Mumbai,SUCCESS
TXN998837,2026-06-10 18:30:06,USR7832,USR2022,48268.89,Myntra,Hyderabad,FAILED
TXN489856,2026-06-10 18:30:06,USR8983,USR1124,11679.0,BigBasket,Hyderabad,SUCCESS
TXN329627,2026-06-10 18:30:06,USR1073,USR8064,22610.74,BigBasket,Hyderabad,SUCCESS
TXN449191,2026-06-10 18:30:06,USR6125,USR5357,7518.51,Amazon,Hyderabad,FAILED
TXN491789,2026-06-10 18:30:06,USR3701,USR3328,29263.16,Flipkart,Hyderabad,PENDING
TXN430719,2026-06-10 18:30:06,USR7820,USR4846,35682.53,Zomato,Pune,PENDING
TXN949665,2026-06-10 18:30:06,USR4322,USR8581,8887.43,Flipkart,Mumbai,SUCCESS
TXN715854,2026-06-10 18:30:06,USR8543,USR1222,10038.34,Zomato,Chennai,PENDING
TXN512240,2026-06-10 18:30:06,USR4368,USR1130,41289.43,Flipkart,Mumbai,SUCCESS
TXN132878,2026-06-10 18:30:06,USR6625,USR9212,43787.48,Zomato,Pune,FAILED
TXN819813,2026-06-10 18:30:06,USR6118,USR9348,35854.62,Flipkart,Chennai,PENDING
TXN591719,2026-06-10 18:30:06,USR1962,USR4935,14341.14,Zomato,Chennai,SUCCESS
TXN914216,2026-06-10 18:30:06,USR2932,USR4770,10599.94,Swiggy,Chennai,PENDING
TXN672051,2026-06-10 18:30:06,USR6208,USR9619,47753.22,Zomato,Hyderabad,SUCCESS
TXN536664,2026-06-10 18:30:06,USR7702,USR4015,38497.06,Zomato,Bangalore,FAILED
TXN318311,2026-06-10 18:30:06,USR9777,USR5063,34954.04,Amazon,Hyderabad,PENDING
TXN835260,2026-06-10 18:30:06,USR7582,USR3331,41251.12,BigBasket,Chennai,PENDING
TXN354801,2026-06-10 18:30:06,USR1431,USR4159,7162.92,BigBasket,Chennai,SUCCESS
TXN621518,2026-06-10 18:30:06,USR6122,USR6203,10214.84,Amazon,Delhi,FAILED
TXN338779,2026-06-10 18:30:06,USR8402,USR4553,36435.36,Myntra,Chennai,FAILED
TXN984700,2026-06-10 18:30:06,USR9438,USR6395,38687.01,Flipkart,Bangalore,SUCCESS
TXN645944,2026-06-10 18:30:06,USR9879,USR3341,22496.73,Flipkart,Pune,FAILED
TXN845942,2026-06-10 18:30:06,USR1550,USR8317,24927.7,IRCTC,Bangalore,SUCCESS
TXN149201,2026-06-10 18:30:06,USR5264,USR5423,39049.15,BigBasket,Hyderabad,PENDING
TXN540184,2026-06-10 18:30:06,USR6620,USR7108,11852.07,Swiggy,Bangalore,FAILED
TXN296840,2026-06-10 18:30:06,USR3012,USR1610,6079.57,Amazon,Chennai,FAILED
TXN378717,2026-06-10 18:30:06,USR4034,USR6310,39696.79,BigBasket,Mumbai,SUCCESS
TXN831121,2026-06-10 18:30:06,USR9743,USR9705,22117.03,IRCTC,Delhi,PENDING
TXN872806,2026-06-10 18:30:06,USR1650,USR5667,45893.61,Amazon,Chennai,SUCCESS
TXN359202,2026-06-10 18:30:06,USR8653,USR8110,14811.54,Swiggy,Delhi,SUCCESS
TXN882277,2026-06-10 18:30:06,USR5767,USR4013,31233.45,Zomato,Mumbai,PENDING
TXN224153,2026-06-10 18:30:06,USR3854,USR1894,5640.84,Myntra,Hyderabad,PENDING
TXN568679,2026-06-10 18:30:06,USR5057,USR8161,31553.88,BigBasket,Chennai,FAILED
TXN842099,2026-06-10 18:30:06,USR4220,USR4677,17620.08,Amazon,Pune,FAILED
TXN884994,2026-06-10 18:30:06,USR7964,USR7524,30500.33,Amazon,Delhi,PENDING
TXN888592,2026-06-10 18:30:06,USR7855,USR3207,10148.75,Flipkart,Hyderabad,SUCCESS
TXN330153,2026-06-10 18:30:06,USR9758,USR4020,42385.19,Zomato,Delhi,FAILED
TXN276589,2026-06-10 18:30:06,USR7439,USR7026,49246.28,IRCTC,Bangalore,SUCCESS
TXN708643,2026-06-10 18:30:06,USR3239,USR4559,3127.28,Amazon,Hyderabad,FAILED
TXN884081,2026-06-10 18:30:06,USR8456,USR5393,26726.25,Flipkart,Pune,SUCCESS
TXN992296,2026-06-10 18:30:06,USR6321,USR7712,25293.35,Amazon,Delhi,PENDING
TXN501235,2026-06-10 18:30:06,USR3669,USR9995,9672.7,Zomato,Bangalore,PENDING
TXN200017,2026-06-10 18:30:06,USR2927,USR6684,24835.54,Zomato,Chennai,PENDING
TXN572435,2026-06-10 18:30:06,USR2918,USR6453,14346.39,Swiggy,Bangalore,SUCCESS
TXN393707,2026-06-10 18:30:06,USR7333,USR2083,37884.5,Amazon,Mumbai,SUCCESS
TXN940373,2026-06-10 18:30:06,USR2482,USR7505,47849.8,IRCTC,Delhi,SUCCESS
